"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","108","test_user_is_signed_in_after_api_fixture","tests","2026-08-25","passed","2026-08-25","","test_sign_in","",""
"Verify that entering an invalid password displays the correct validation error.","6423","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-08-25","failed","2026-08-25","","test_sign_up","",""
"Verify opening a news article from the list and returning back to the News page.","5263","TC-07: Navigation to the News details page","tests","2026-08-25","passed","2026-08-25","TestNewsDetailsNavigation","test_news_details_navigation","",""
"Verify navigation from the homepage to the Clubs page via the 'Всі гуртки' button and individual club category cards ('Спортивні секції', 'Танці, хореографія', 'Студії раннього розвитку').","6103","TC-38: Verify navigation to the Clubs page from the homepage","tests","2026-08-25","passed","2026-08-25","TestHomePageClubsNavigation","test_home_page_clubs_navigation","",""
"Verify that the map modal displays clubs according to the selected city and category.","12491","TC-10: Catalog: Club's Location","tests","2026-08-25","passed","2026-08-25","TestCatalogClubLocation","test_catalog_club_location","",""
"TC-37: Verify the structure and presence of elements in the 
    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","1743","test_add_club_modal_basic_info_structure","tests","2026-08-25","passed","2026-08-25","","test_add_club_modal","",""
"","5174","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-25","passed","2026-08-25","","test_sign_up","",""
"","5926","TC-39 Verify header navigation links redirect to the correct pages.","tests","2026-08-25","passed","2026-08-25","","test_nav_39","",""
"Test verifies that the donation button is displayed, has the correct text and cursor, contains the expected WayForPay URL, and redirects to the payment page.","6670","TC-47: Verify 'Допомогти проєкту' button display, styling, and payment redirection","tests","2026-08-25","passed","2026-08-25","","test_social_buttons_ui","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","4589","TC-4: Registration — required field 'Ім'я' left empty","tests","2026-08-25","passed","2026-08-25","","test_registration_required_field","",""
"Test verifies that the email icon in the 'Наші контакти' section contains the correct project email address and uses a mailto link.","4185","TC-45: Verify email link functionality in contacts section","tests","2026-08-25","passed","2026-08-25","","test_social_buttons_ui","",""
"Verify that the 'Навчай українською' challenge page displays the correct title, description paragraphs, social media links and donation button.","3444","TC-35: Verify challenge page content — title, description and header icons","tests","2026-08-25","passed","2026-08-25","TestChallengePageContent","test_challenge_page_content","",""
"","3576","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-25","passed","2026-08-25","","test_sign_up","",""
"Test verifies that the Instagram icon on the news details page opens the project's official Instagram page in a new browser tab.","3355","TC-44: Verify Instagram social media link functionality","tests","2026-08-25","passed","2026-08-25","","test_social_buttons_ui","",""
"Verify that 'Інші новини' carousel can be navigated using arrows.","10452","TC-24 Verify carousel navigation using left and right arrows","tests","2026-08-25","passed","2026-08-25","","test_news_details","",""
"Verify title, amount, currency, express pay buttons, card form fields and submit button.","4759","TC-48: Verify payment page UI elements are displayed correctly","tests","2026-08-25","passed","2026-08-25","TestPaymentPageUI","test_payment_page_ui","",""
"Verify that entering an invalid password displays the correct validation error.","5876","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-25","failed","2026-08-25","","test_sign_up","",""
"TC-5: a confirmed user can log in via the 'Вхід' modal and stays signed in.

    Fills valid credentials for a confirmed account, submits the login form,
    and verifies the user menu reports a signed-in session, including after
    a page reload.

    Uses the current `UserProfileMenu` API: `HeaderComponent.click_user_profile()`
    opens the dropdown and returns a `UserProfileMenu`; its `click_login()`
    opens the ""Вхід"" modal and returns the `SignInModal`; `is_logged_in()`
    lives on `UserProfileMenu`, so the dropdown must be reopened each time
    the auth state is checked.
    ","8190","test_confirmed_user_can_log_in","tests","2026-08-25","passed","2026-08-25","","test_sign_in","",""
"TC-62: verify an unsupported profile photo format is rejected.

        Test steps (from TC-62):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Click ""Завантажити фото"" - the file dialog opens (simulated).
            3. Select the unsupported ``document.pdf`` - an error is shown, the
               file is not added and the save button becomes disabled.
            4. Click Close (X) - the modal closes.
            5. The avatar on the profile page remains unchanged.
        ","268","test_unsupported_profile_photo_is_rejected","tests","2026-08-25","broken","2026-08-25","TestProfilePhotoUpload","test_profile_photo_upload","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3238","TC-4: Registration — required field 'Email' left empty","tests","2026-08-25","passed","2026-08-25","","test_registration_required_field","",""
"TC-61: verify the Last Name field rejects invalid special characters.

        Test steps (from TC-61):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Clear ""Прізвище"", type invalid special characters and remove focus.
               A validation error appears, the border turns red, an error icon is
               shown and the save button remains active (no disabled attribute).
            3. Click ""Зберегти зміни"" - the form is not submitted, the modal stays
               open and the validation error is still displayed.
        ","124","test_last_name_rejects_special_characters","tests","2026-08-25","broken","2026-08-25","TestProfileLastNameUpdate","test_profile_last_name_update","",""
"TC-60: verify ""Доступний онлайн"" auto-toggles on when no location is added.

    Preconditions covered inline (per TC-60):
        - User is authenticated (via `authenticated_driver`).
        - ""Додати гурток"" modal is opened through the header user menu.
        - Step ""Основна інформація"" is completed.

    NOTE: the info message (""Ви не додали жодної локації, гурток автоматично
    є онлайн"") renders as an antd `ant-message` toast at the top of the
    modal, so it's checked via `DescriptionStep.is_toast_displayed()` /
    `.get_toast_text()`, which already exist in the codebase. Since toasts
    can be transient, the check happens immediately after `click_next()`.
    ","4880","test_online_status_auto_assigned_when_no_location","tests","2026-08-25","passed","2026-08-25","","test_add_club_modal","",""
"Test verifies required-field validation for the Email and Password fields when submitting the login form with one field left empty.","3053","TC-33: Login — empty fields(required-field enforcement)","tests","2026-08-25","passed","2026-08-25","","test_sign_in","",""
"Verify alphabetical sorting in the advanced club search.","15358","test_tc_52_advanced_club_search_sorting","tests","2026-08-25","broken","2026-08-25","","test_52_Advanced_club_search","",""
"","3632","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-25","passed","2026-08-25","","test_sign_up","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","19148","TC-2 Verify successful user registration with email confirmation","tests","2026-08-25","passed","2026-08-25","","test_sign_up","",""
"Verify updating phone number with a valid 10-digit value persists after refresh.","4961","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-08-25","passed","2026-08-25","","test_update_phone_number","",""
"","4288","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-08-25","passed","2026-08-25","","test_sign_up","",""
