"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify validation errors when submitting empty fields in the login modal.","4570","TC-33: Login — empty fields(required-field enforcement)","tests","2026-09-04","passed","2026-09-04","","test_sign_in","",""
"Verify creating a challenge for all roles.","1121","Verify create_challenge for role: manager","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Test verifies that the Instagram icon on the news details page opens the project's official Instagram page in a new browser tab.","1705","TC-44: Verify Instagram social media link functionality","tests","2026-09-04","passed","2026-09-04","","test_social_buttons_ui","",""
"The version endpoint must serve its payload as JSON.","8","API-03: /version uses JSON content type","tests","2026-09-04","passed","2026-09-04","TestVersionApi","test_version_api","",""
"Verify that any user can fetch the list of categories successfully.","8","Category-API-01: GET /categories returns 200 OK and valid JSON list","tests.api","2026-09-04","passed","2026-09-04","TestCategoriesRead","test_categories","",""
"Verify that a specific category can be fetched by its ID.","4","Category-API-03: GET /category/{id} returns 200 OK for an existing category","tests.api","2026-09-04","passed","2026-09-04","TestCategoriesRead","test_categories","",""
"Test successful registration of a single child for a club.","36","Verify register_for_club returns 201 and valid response","tests","2026-09-04","passed","2026-09-04","TestClubRegistrationApi","test_club_registration_api","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3527","TC-4: Registration — required field 'Прізвище' left empty","tests","2026-09-04","passed","2026-09-04","","test_registration_required_field","",""
"Verify Role-Based Access Control: Guests cannot create categories.","4","Category-API-04: POST /category returns 401 for unauthenticated users","tests.api","2026-09-04","passed","2026-09-04","TestCategoriesSecurity","test_categories","",""
"Verify updating challenge preview using PATCH.","857","Verify update_challenge_preview for role: manager","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify Role-Based Access Control: Guests cannot create locations.","22","Location-API-03: POST /location returns 401 for unauthenticated users","tests","2026-09-04","passed","2026-09-04","TestLocationSeс","test_location_api","",""
"Verify that the user can find a club by name.","4491","TC-27: Verify that the user can find a club by name","tests","2026-09-04","failed","2026-09-04","","test_clubs_page","",""
"The public version endpoint must return a 200 response with backend commit metadata.","15","API-01: /version returns 200 with backend commit metadata","tests","2026-09-04","passed","2026-09-04","TestVersionApi","test_version_api","",""
"Verify that the 'Інші новини' carousel can be navigated via pagination dots.

    Steps:
        1. Open a news article and scroll down to the 'Інші новини' block.
        2. Confirm pagination dots are visible and the first dot is active.
        3. Click the second dot.
        4. Verify the active dot transferred to the second dot and the
           displayed news cards belong to group 2.
        5. Click another (non-adjacent) dot.
        6. Verify the active dot transferred to the clicked dot and only
           one dot is active at a time.
    ","1373","TC-25 Verify carousel pagination dots functionality","tests","2026-09-04","passed","2026-09-04","","test_tc_25_carousel_pagination_dots","",""
"Verify updating phone number with a valid 10-digit value persists after refresh.","2693","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-09-04","passed","2026-09-04","","test_update_phone_number","",""
"Verify getting a challenge by ID.","887","Verify get_challenge_by_id method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify that guests cannot delete location.","5","Location-API-06: DELETE /location/{id} returns 401 for unauthenticated users","tests","2026-09-04","passed","2026-09-04","TestLocationSeс","test_location_api","",""
"Verify that guests cannot update categories.","3","Category-API-05: PUT /category/{id} returns 401 for unauthenticated users","tests.api","2026-09-04","passed","2026-09-04","TestCategoriesSecurity","test_categories","",""
"Verify that entering an invalid password displays the correct validation error.","3867","TC-53 Verify registration password policy validation [Contains Cyrillic]","tests","2026-09-04","failed","2026-09-04","","test_sign_up","",""
"","774","TC-08: News card displays information in fields.","tests","2026-09-04","passed","2026-09-04","","test_news_display_08","",""
"","2753","TC-31 Login — wrong password — Вхід modal (confirmed account).","tests","2026-09-04","passed","2026-09-04","","test_signin_neg_31","",""
"A schema-valid write payload must still be rejected for a non-admin role.

    ``POST``/``PUT`` are admin-only operations. The payload is built with the
    typed ``NewsProfile`` model and validated against the stored
    ``news_profile`` schema before sending (proving the model satisfies the
    contract), then the user client must get a 4xx because it has no admin
    access token.
    ","83","News-API-12: schema-valid POST/PUT body rejected for a non-admin","tests","2026-09-04","passed","2026-09-04","","test_news_api","",""
"Verify Role-Based Access Control: Users and Managers cannot delete categories.","14","Category-API-09: DELETE /category/{id} returns 403 Forbidden for Manager","tests.api","2026-09-04","passed","2026-09-04","TestCategoriesSecurity","test_categories","",""
"Verify getting all challenges for all roles.","3138","Verify get_all_challenges method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify Role-Based Access Control: Users and Managers cannot delete categories.","10","Category-API-09: DELETE /category/{id} returns 403 Forbidden for User","tests.api","2026-09-04","passed","2026-09-04","TestCategoriesSecurity","test_categories","",""
"Verify successful retrieval of user information by ID.","14","Successful retrieval of user information by ID","tests","2026-09-04","passed","2026-09-04","","test_api_users","",""
"","6254","TC-26: Verify visitor can add a child and register for a club","tests","2026-09-04","passed","2026-09-04","","test_club_details","",""
"Verify that the buttons functionalities are unavailable for unauthenticated users","8245","TC-15: Verify unauthorized user cannot use restricted club actions","tests","2026-09-04","passed","2026-09-04","","test_club_actions_unauthorized","",""
"","6090","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-04","passed","2026-09-04","","test_sign_up","",""
"Verify POST /challenge-registration/children creates a new registration for a child.","50","Create a challenge registration for a child","tests","2026-09-04","passed","2026-09-04","","test_challenge_registration_post_response","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","1453","TC-06: Verify that the News page opens","tests","2026-09-04","passed","2026-09-04","TestNewsPage","test_news_page_opens","",""
"Verify Role-Based Access Control: Guests cannot create categories.","16","ADDRESS-CONTROL-API-01: GET /getAllBadAddress returns 401 for unauthenticated users","tests","2026-09-04","passed","2026-09-04","TestAddressControllerSec","test_address_controller_api","",""
"Test strict Pydantic validation for all children in response.","81","Verify every child matches ChildDto schema","tests","2026-09-04","passed","2026-09-04","TestClubRegistrationApi","test_club_registration_api","",""
"The base URL must be configured correctly for news requests.","0","News-API-11: news read endpoints are reachable on the configured base URL","tests","2026-09-04","passed","2026-09-04","","test_news_api","",""
"","5075","TC-56 Registration — password mismatch — Реєстрація modal (confirm ≠ password).","tests","2026-09-04","passed","2026-09-04","","test_sign_up","",""
"Verify getting a challenge by ID.","1055","Verify get_challenge_by_id method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"TC-62: verify an unsupported profile photo format is rejected.

        Test steps (from TC-62):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Click ""Завантажити фото"" - the file dialog opens (simulated).
            3. Select the unsupported ``document.pdf`` - an error is shown, the
               file is not added and the save button becomes disabled.
            4. Click Close (X) - the modal closes.
            5. The avatar on the profile page remains unchanged.
        ","2895","test_unsupported_profile_photo_is_rejected","tests","2026-09-04","failed","2026-09-04","TestProfilePhotoUpload","test_profile_photo_upload","",""
"Verify Role-Based Access Control: Users and Managers get 403 Forbidden.","10","Category-API-07: POST /category returns 403 Forbidden for Manager","tests.api","2026-09-04","passed","2026-09-04","TestCategoriesSecurity","test_categories","",""
"Verify updating challenge preview using PATCH.","613","Verify update_challenge_preview for role: admin","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"PUT /complaint/{id}/answer must require an authenticated caller.","20","Complaint-API-08: PUT /complaint/{id}/answer requires authentication (401)","tests","2026-09-04","passed","2026-09-04","","test_complaint_api","",""
"Verify that users can navigate through the 30 language marathon tasks using next/previous arrows and pagination dots.","2475","TC-11: Task carousel navigation via arrows and pagination dots","tests","2026-09-04","passed","2026-09-04","TestMarathonTaskCarousel","test_marathon_task_carousel_navigation","",""
"Verify that invalid search queries return no matching clubs.","6682","test_tc_51_club_search_negative","tests","2026-09-04","passed","2026-09-04","","test_51_club_search_negative","",""
"PUT /complaint/{id} must succeed for an authenticated USER caller.","77","Complaint-API-13: USER PUT /complaint/{id} returns 200","tests","2026-09-04","failed","2026-09-04","","test_complaint_api","",""
"An anonymous caller must not be able to update a complaint (401).","52","Complaint-API-11: PUT /complaint/{id} requires authentication (401)","tests","2026-09-04","passed","2026-09-04","","test_complaint_api","",""
"Verify that the map modal displays clubs according to the selected city and category.","16612","TC-10: Catalog: Club's Location","tests","2026-09-04","passed","2026-09-04","TestCatalogClubLocation","test_catalog_club_location","",""
"Verify successful retrieval of all archives.","1161","Successful retrieval of all archives","tests.api","2026-09-04","passed","2026-09-04","","test_archive","",""
"Verify updating challenge preview using PATCH.","10","Verify update_challenge_preview for role: unauthorized","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"An anonymous caller must not be able to create a complaint (401).","98","Complaint-API-10: POST /complaint requires authentication (401)","tests","2026-09-04","passed","2026-09-04","","test_complaint_api","",""
"Verify cloning a challenge.","1216","Verify clone_challenge for role: manager","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify GET /challenge-registration/unapproved/{managerId} returns an empty list.","30","Get unapproved registrations for a manager with none pending","tests","2026-09-04","passed","2026-09-04","","test_challenge_registration_get_response","",""
"The news search endpoint must return 200 for a plain keyword.","22","News-API-03: GET /newslist/search?keyword= returns 200 with a search result","tests","2026-09-04","passed","2026-09-04","","test_news_api","",""
"Test verifies that the donation button is displayed, has the correct text and cursor, contains the expected WayForPay URL, and redirects to the payment page.","3932","TC-47: Verify 'Допомогти проєкту' button display, styling, and payment redirection","tests","2026-09-04","passed","2026-09-04","","test_social_buttons_ui","",""
"An anonymous caller must not be able to delete news (401).","13","News-API-07: DELETE /news/{id} is admin-only (401 when unauthenticated)","tests","2026-09-04","passed","2026-09-04","","test_news_api","",""
"Verify getting all challenges for all roles.","1128","Verify get_all_challenges method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify that the user can find a club by name.","3968","TC-27: Verify that the user can find a club by name","tests","2026-09-04","failed","2026-09-04","","test_clubs_page","",""
"Verify that 'Інші новини' carousel can be navigated using arrows.","3215","TC-24 Verify carousel navigation using left and right arrows","tests","2026-09-04","passed","2026-09-04","","test_news_details","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","4849","TC-4: Registration — required field 'Телефон' left empty","tests","2026-09-04","passed","2026-09-04","","test_registration_required_field","",""
"Verify getting all challenges for all roles.","1275","Verify get_all_challenges method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"","4893","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-04","passed","2026-09-04","","test_sign_up","",""
"Verify that the user can find a club by name.","6261","TC-27: Verify that the user can find a club by name","tests","2026-09-04","failed","2026-09-04","","test_clubs_page","",""
"Verify that opening a news card leads to the correct, fully rendered details page.","2634","TC-18: Opening a specific news article from the News page","tests","2026-09-04","failed","2026-09-04","","test_open_specific_news_article","",""
"Verify that all card payment fields accept and correctly display valid data.","6322","TC-41: Verify successful card payment form filling with valid input data","tests","2026-09-04","passed","2026-09-04","","test_successful_card_payment","",""
"Verify updating a challenge using PUT.","850","Verify update_challenge (PUT) for role: user","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify updating challenge preview using PATCH.","688","Verify update_challenge_preview for role: user","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"The public news list must return a 200 response with a JSON list.","100","News-API-01: GET /newslist returns 200 with a news list","tests","2026-09-04","passed","2026-09-04","","test_news_api","",""
"ComplaintProfile.model_dump must keep every required field verbatim.

    The expected payload is a hand-written literal derived from the JSON
    Schema, not from re-reading the model, so the assertion can disagree
    with the model if a field is silently dropped or renamed.
    ","16","Complaint-API-17: ComplaintProfile preserves required fields and drops None","tests","2026-09-04","passed","2026-09-04","","test_complaint_api","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","149","test_user_is_signed_in_after_api_fixture","tests","2026-09-04","passed","2026-09-04","","test_sign_in","",""
"Verify navigation to the registration form for the 'Розмовляй' challenge.","11297","TC-65 User can register for the “Клуб української мови ""Розмовляй"" challenge","tests","2026-09-04","broken","2026-09-04","","test_tc_65_challenge_registration_navigation","",""
"","5495","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-04","passed","2026-09-04","","test_sign_up","",""
"Verify updating challenge start date.","851","Verify update_challenge_start_date for role: manager","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify cloning a challenge.","8","Verify clone_challenge for role: unauthorized","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"The public complaints list must return a 200 response with a JSON list.","112","Complaint-API-01: GET /complaints returns 200 with a complaint list","tests","2026-09-04","passed","2026-09-04","","test_complaint_api","",""
"Verify cloning a challenge.","790","Verify clone_challenge for role: user","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify login attempt with unconfirmed account displays appropriate error.","2926","TC-34 Login — unconfirmed account (link not clicked)","tests","2026-09-04","passed","2026-09-04","","test_sign_in","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","4069","TC-4: Registration — required field 'Ім'я' left empty","tests","2026-09-04","passed","2026-09-04","","test_registration_required_field","",""
"TC-60: verify ""Доступний онлайн"" auto-toggles on when no location is added.

    Preconditions covered inline (per TC-60):
        - User is authenticated (via `authenticated_driver`).
        - ""Додати гурток"" modal is opened through the header user menu.
        - Step ""Основна інформація"" is completed.

    NOTE: the info message (""Ви не додали жодної локації, гурток автоматично
    є онлайн"") renders as an antd `ant-message` toast at the top of the
    modal. It's transient, so it's captured with a single explicit wait on
    `DescriptionStep.TOAST_TEXT` visibility, reading `.text` off the same
    element the wait returns — this avoids the race condition that occurred
    when `is_toast_displayed()` and `get_toast_text()` were called as two
    separate, sequential DOM lookups (the toast could disappear between them).
    ","4598","test_online_status_auto_assigned_when_no_location","tests","2026-09-04","passed","2026-09-04","","test_add_club_modal","",""
"Test that registered user+club pair returns true.","17","Verify existing registration returns true","tests","2026-09-04","passed","2026-09-04","TestClubRegistrationApi","test_club_registration_api","",""
"Verify getting a challenge by ID.","27","Verify get_challenge_by_id method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"","7321","TC-57 Registration — duplicate email (already-registered email)","tests","2026-09-04","passed","2026-09-04","","test_sign_up","",""
"TC-59: Verify navigation with 'Назад' and data persistence between steps.

    Preconditions:
        - User is registered and logged into Навчай Українською.
        - Add Club modal is opened.
        - ""Основна інформація"" and ""Контакти"" sections are filled.

    Test Steps:
        1. On ""Контакти"", click ""Назад"".
        2. Verify ""Основна інформація"" data is preserved.
        3. Open ""Опис"" section.
        4. On ""Опис"", click ""Назад"".
        5. Verify ""Контакти"" data is preserved.

    Postcondition:
        - Close the Add Club modal.
    ","5638","test_add_club_back_navigation_and_data_persistence","tests","2026-09-04","passed","2026-09-04","","test_add_club_modal","",""
"PUT /complaint/{id}/answer must succeed for an authenticated USER caller.","59","Complaint-API-14: USER PUT /complaint/{id}/answer returns 200","tests","2026-09-04","passed","2026-09-04","","test_complaint_api","",""
"Verify getting a challenge by ID.","1025","Verify get_challenge_by_id method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify that an authenticated user can successfully fill out the 'Add Center' modal and reach the final step to submit the center.","18016","TC-58: Center creation functionality","tests","2026-09-04","failed","2026-09-04","","test_add_center","",""
"Verify POST /challenge-registration creates a new registration for the user.","49","Create a challenge registration for a user","tests","2026-09-04","passed","2026-09-04","","test_challenge_registration_post_response","",""
"Test verifies that the YouTube icon on the news details page opens the project's official YouTube page in a new browser tab.","4662","TC-43: Verify YouTube social media link functionality","tests","2026-09-04","passed","2026-09-04","","test_social_buttons_ui","",""
"","4245","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-04","passed","2026-09-04","","test_sign_up","",""
"POST /complaint must succeed for an authenticated USER caller.

    The probe confirmed that both USER and MANAGER tokens can create a
    complaint. The response body matches the ``SuccessCreatedComplaint``
    schema (``id``/``userId``/``clubId``/``recipientId``/``hasAnswer``) and
    can be deserialized into the typed ``SuccessCreatedComplaint`` model.
    The body's ``userId`` must match the authenticated user's id — the
    backend rejects mismatched ids with 400.
    ","136","Complaint-API-12: USER POST /complaint returns 200 with SuccessCreatedComplaint","tests","2026-09-04","passed","2026-09-04","","test_complaint_api","",""
"Verify that entering an invalid password displays the correct validation error.","4089","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-09-04","failed","2026-09-04","","test_sign_up","",""
"Verify that guests cannot update locations.","44","Location-API-04: PUT /location/{id} returns 401 for unauthenticated users","tests","2026-09-04","passed","2026-09-04","TestLocationSeс","test_location_api","",""
"Verify regular user cannot get all users.","14","Regular user cannot get all users","tests","2026-09-04","passed","2026-09-04","","test_api_users","",""
"Test verifies that the email icon in the 'Наші контакти' section contains the correct project email address and uses a mailto link.","1372","TC-45: Verify email link functionality in contacts section","tests","2026-09-04","passed","2026-09-04","","test_social_buttons_ui","",""
"Verify that entering an invalid password displays the correct validation error.","3740","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-09-04","failed","2026-09-04","","test_sign_up","",""
"A manager (also not admin) must get 403 when deleting news.","45","News-API-09: DELETE /news/{id} forbidden for a manager","tests","2026-09-04","passed","2026-09-04","","test_news_api","",""
"Verify that guests cannot delete categories.","3","Category-API-06: DELETE /category/{id} returns 401 for unauthenticated users","tests.api","2026-09-04","passed","2026-09-04","TestCategoriesSecurity","test_categories","",""
"Verify getting all challenges for all roles.","25","Verify get_all_challenges method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Test that registration with non-existent childId returns 404.","28","Verify non-existent child returns 404","tests","2026-09-04","passed","2026-09-04","TestClubRegistrationApi","test_club_registration_api","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1779","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-04","passed","2026-09-04","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"The similar-news endpoint must respond with 200 and valid JSON.","16","News-API-04: GET /newslist/search/similar returns 200","tests","2026-09-04","passed","2026-09-04","","test_news_api","",""
"Verify deleting/archiving a challenge.","14","Verify delete_challenge for role: unauthorized","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify updating challenge start date.","671","Verify update_challenge_start_date for role: user","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify deleting/archiving a challenge.","568","Verify delete_challenge for role: admin","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Test retrieving children registered for an existing club.","80","Verify get_user_children returns 200 and valid child list","tests","2026-09-04","passed","2026-09-04","TestClubRegistrationApi","test_club_registration_api","",""
"Verify deleting/archiving a challenge.","295","Verify delete_challenge for role: user","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify that the 'Навчай українською' challenge page displays the correct title, description paragraphs, social media links and donation button.","1226","TC-35: Verify challenge page content — title, description and header icons","tests","2026-09-04","passed","2026-09-04","TestChallengePageContent","test_challenge_page_content","",""
"Ensure both user and manager credentials are present in the environment.","0","test_user_and_manager_credentials_are_configured","tests","2026-09-04","passed","2026-09-04","","test_driver_roles","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1410","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-04","passed","2026-09-04","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","18685","TC-3 Verify successful manager registration with email confirmation","tests","2026-09-04","broken","2026-09-04","","test_sign_up","",""
"","99","Verify response schema matches ClubApplicationDto","tests","2026-09-04","passed","2026-09-04","TestClubRegistrationApi","test_club_registration_api","",""
"Verify GET /challenge-registration/{managerId} returns an empty list.","11","Get all registrations for a manager with none existing","tests","2026-09-04","passed","2026-09-04","","test_challenge_registration_get_response","",""
"Verify creating a challenge for all roles.","1238","Verify create_challenge for role: user","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"","4778","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-04","passed","2026-09-04","","test_sign_up","",""
"Verify Role-Based Access Control: Users and Managers cannot update categories.","16","Category-API-08: PUT /category/{id} returns 403 Forbidden for User","tests.api","2026-09-04","passed","2026-09-04","TestCategoriesSecurity","test_categories","",""
"Verify that guests cannot update locations.","10","ADDRESS-CONTROL-API-02: POST /replaceIncorrectCity returns 401 for unauthenticated users","tests","2026-09-04","passed","2026-09-04","TestAddressControllerSec","test_address_controller_api","",""
"Verify updating a challenge using PUT.","1029","Verify update_challenge (PUT) for role: manager","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify PATCH /challenge-registration/cancel/{id} marks the registration as inactive.","54","Cancel an active registration","tests","2026-09-04","passed","2026-09-04","","test_challenge_registration_patch_response","",""
"Verify deleting/archiving a challenge.","688","Verify delete_challenge for role: manager","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"An existing news article must be fetchable by id without auth.","57","News-API-05: GET /news/{id} returns 200 for an existing article","tests","2026-09-04","passed","2026-09-04","","test_news_api","",""
"Verify getting a challenge by ID.","865","Verify get_challenge_by_id method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify updating challenge start date.","9","Verify update_challenge_start_date for role: unauthorized","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify that entering an invalid password displays the correct validation error.","4828","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-09-04","failed","2026-09-04","","test_sign_up","",""
"Verify that a specific location can be fetched by its ID.","15","Location-API-02: GET /location/{id} returns 200 OK for an existing location","tests","2026-09-04","passed","2026-09-04","TestLocationRead","test_location_api","",""
"","6026","TC-39 Verify header navigation links redirect to the correct pages.","tests","2026-09-04","passed","2026-09-04","","test_nav_39","",""
"TC-5: a confirmed user can log in via the 'Вхід' modal and stays signed in.

    Fills valid credentials for a confirmed account, submits the login form,
    and verifies the user menu reports a signed-in session, including after
    a page reload.

    Uses the current `UserProfileMenu` API: `HeaderComponent.click_user_profile()`
    opens the dropdown and returns a `UserProfileMenu`; its `click_login()`
    opens the ""Вхід"" modal and returns the `SignInModal`; `is_logged_in()`
    lives on `UserProfileMenu`, so the dropdown must be reopened each time
    the auth state is checked.
    ","4329","test_confirmed_user_can_log_in","tests","2026-09-04","broken","2026-09-04","","test_sign_in","",""
"Verify opening another news article from the 'Інші новини' section.","2263","test_news_details_other_news_navigation","tests","2026-09-04","passed","2026-09-04","","test_news_details_other_news_navigation","",""
"Verify that login with a non-existent email is rejected with an error, keeping the user unauthenticated and the modal open.","3403","TC-32: Login — non-existent email — Вхід modal (unknown user)","tests","2026-09-04","passed","2026-09-04","","test_login_non_existent_email","",""
"Verify that the 'Зареєструватись' button is visible and enabled, opens the registration page, supports browser back navigation, and the registration page is accessible directly.","2134","TC-13: 'Зареєструватись' CTA opens registration page","tests","2026-09-04","passed","2026-09-04","TestMarathonRegistrationCTA","test_marathon_registration_cta","",""
"","4829","TC-30: Verify that an authenticated user can send a message to a club manager","tests","2026-09-04","passed","2026-09-04","","test_club_details","",""
"Verify getting a challenge by ID.","8","Verify get_challenge_by_id method","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify updating challenge start date.","1370","Verify update_challenge_start_date for role: admin","tests","2026-09-04","passed","2026-09-04","TestChallengeApi","test_api_challenge_client","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","13443","TC-2 Verify successful user registration with email confirmation","tests","2026-09-04","passed","2026-09-04","","test_sign_up","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3855","TC-4: Registration — required field 'Підтвердження паролю' left empty","tests","2026-09-04","passed","2026-09-04","","test_registration_required_field","",""
"POST/PUT require an admin access token, so a plain user must get a 4xx.

    The user fixture has no admin token. With a partial body the backend rejects
    the request via body validation (4xx) before it could be accepted, so the
    test only asserts the write does not succeed from a non-admin account.
    ","30","News-API-10: non-admin cannot POST /news or PUT /news/{id}","tests","2026-09-04","passed","2026-09-04","","test_news_api","",""
"TC-37: Verify the structure and presence of elements in the step.

    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","3053","test_add_club_modal_basic_info_structure","tests","2026-09-04","passed","2026-09-04","","test_add_club_modal","",""
