"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that entering an invalid password displays the correct validation error.","5261","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"Verify updating phone number with a valid 10-digit value persists after refresh.","6716","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-08-19","passed","2026-08-19","","test_update_phone_number","",""
"Verify that entering an invalid password displays the correct validation error.","7933","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","10106","TC-28: Verify 'Наші контакти' section display","tests","2026-08-19","passed","2026-08-19","","test_social_buttons_ui","",""
"Verify webinar video blocks, playback and YouTube links.","28195","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-08-19","broken","2026-08-19","","test_challenge_page_video_blocks","",""
"Verify that entering an invalid password displays the correct validation error.","7318","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"Verify that entering an invalid email format in the 'Реєстрація' modal displays the validation error 'Некоректний формат email' and keeps the 'Зареєструватися' button enabled.","3485","TC-54: Verify registration with invalid email format","tests","2026-08-19","passed","2026-08-19","","test_sign_up","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","2227","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-19","passed","2026-08-19","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that entering an invalid password displays the correct validation error.","6766","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"","4562","TC-36: Validation check for required fields in the 'Основна інформація' step of the 'Додати гурток' modal form","tests","2026-08-19","passed","2026-08-19","","test_add_club_basic_info_validation","",""
"Verify homepage hero carousel navigation and its slide redirects.","6902","test_homepage_carousel_navigation","tests","2026-08-19","passed","2026-08-19","","test_home_carousel_navigation","",""
"Verify alphabetical sorting in the advanced club search.","17254","test_tc_52_advanced_club_search_sorting","tests","2026-08-19","broken","2026-08-19","","test_52_Advanced_club_search","",""
"Verify opening another news article from the 'Інші новини' section.","8701","test_news_details_other_news_navigation","tests","2026-08-19","passed","2026-08-19","","test_news_details_other_news_navigation","",""
"Verify that users can navigate through the 30 language marathon tasks using next/previous arrows and pagination dots.","7123","TC-11: Task carousel navigation via arrows and pagination dots","tests","2026-08-19","passed","2026-08-19","TestMarathonTaskCarousel","test_marathon_task_carousel_navigation","",""
"Test verifies required-field validation for the Email and Password fields when submitting the login form with one field left empty.","2210","TC-33: Login — empty fields(required-field enforcement)","tests","2026-08-19","passed","2026-08-19","","test_sign_in","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1459","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-19","passed","2026-08-19","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that 'Інші новини' carousel can be navigated using arrows.","7590","TC-24 Verify carousel navigation using left and right arrows","tests","2026-08-19","passed","2026-08-19","","test_news_details","",""
"TC-37: Verify the structure and presence of elements in the 
    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","2949","test_add_club_modal_basic_info_structure","tests","2026-08-19","passed","2026-08-19","","test_add_club_modal","",""
"Verify that entering an invalid password displays the correct validation error.","6853","TC-53 Verify registration password policy validation [Contains Cyrillic]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"","941","TC-08: News card displays information in fields.","tests","2026-08-19","passed","2026-08-19","","test_news_display_08","",""
"TC-62: verify an unsupported profile photo format is rejected.

        Test steps (from TC-62):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Click ""Завантажити фото"" - the file dialog opens (simulated).
            3. Select the unsupported ``document.pdf`` - an error is shown, the
               file is not added and the save button becomes disabled.
            4. Click Close (X) - the modal closes.
            5. The avatar on the profile page remains unchanged.
        ","9","test_unsupported_profile_photo_is_rejected","tests","2026-08-19","broken","2026-08-19","TestProfilePhotoUpload","test_profile_photo_upload","",""
"Verify title, amount, currency, express pay buttons, card form fields and submit button.","3255","TC-48: Verify payment page UI elements are displayed correctly","tests","2026-08-19","passed","2026-08-19","TestPaymentPageUI","test_payment_page_ui","",""
"Verify that entering an invalid password displays the correct validation error.","8187","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","1039","TC-06: Verify that the News page opens","tests","2026-08-19","passed","2026-08-19","TestNewsPage","test_news_page_opens","",""
"Verify challenge and event banner navigation on the homepage.","5440","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-08-19","passed","2026-08-19","","test_home_page","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1287","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-19","passed","2026-08-19","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that the map modal displays clubs according to the selected city and category.","16393","TC-10: Catalog: Club's Location","tests","2026-08-19","passed","2026-08-19","TestCatalogClubLocation","test_catalog_club_location","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","938","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-19","passed","2026-08-19","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Test verifies that 'Записатися на гурток', 'Написати менеджеру', 'Залишити коментар', and 'Відповісти' are unavailable for unauthenticated users.","8377","TC-15: Verify unauthorized user cannot use restricted club actions","tests","2026-08-19","passed","2026-08-19","","test_club_actions_unauthorized","",""
