"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TC-61: verify the Last Name field rejects invalid special characters.

        Test steps (from TC-61):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Clear ""Прізвище"", type invalid special characters and remove focus.
               A validation error appears, the border turns red, an error icon is
               shown and the save button remains active (no disabled attribute).
            3. Click ""Зберегти зміни"" - the form is not submitted, the modal stays
               open and the validation error is still displayed.
        ","53","test_last_name_rejects_special_characters","tests","2026-08-19","broken","2026-08-19","TestProfileLastNameUpdate","test_profile_last_name_update","",""
"The user driver boots the SPA with the regular-user API session.

    Args:
        authenticated_driver: Browser signed in with the user credentials.
        session_driver: The API session issued for the user credentials.
    ","382","test_authenticated_driver_returns_user_session","tests","2026-08-19","passed","2026-08-19","","test_driver_roles","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1434","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-19","passed","2026-08-19","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","4703","TC-4: Registration — required field 'Пароль' left empty","tests","2026-08-19","passed","2026-08-19","","test_registration_required_field","",""
"TC-37: Verify the structure and presence of elements in the 
    ""Основна інформація"" step of ""Додати гурток"" modal.

    Preconditions:
        - User is registered and logged into the Навчай Українською

    Test Steps:
        1. Open the ""Додати гурток"" form
        2. Verify the window title
        3. Verify the step indicator on the left
        4. Verify the ""Назва гуртка"" field
        5. Verify the ""Категорія"" section with 12 checkboxes
        6. Verify the ""Вік дитини"" section with ""Від"" and ""До"" fields
        7. Verify the ""Приналежність до центру"" dropdown
        8. Verify the ""Наступний крок"" button is active
    ","2025","test_add_club_modal_basic_info_structure","tests","2026-08-19","passed","2026-08-19","","test_add_club_modal","",""
"Verify that an authenticated user can submit a complaint about a club.

    Args:
        authenticated_driver: Browser already signed in via the API fixture.
    ","14230","test_tc_20_authenticated_user_can_submit_complaint","tests","2026-08-19","broken","2026-08-19","","test_tc_20_complaint_submission","",""
"Verify that 'Інші новини' carousel can be navigated using arrows.","6156","TC-24 Verify carousel navigation using left and right arrows","tests","2026-08-19","passed","2026-08-19","","test_news_details","",""
"Verify that entering an invalid password displays the correct validation error.","5683","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"Verify homepage hero carousel navigation and its slide redirects.","6066","test_homepage_carousel_navigation","tests","2026-08-19","passed","2026-08-19","","test_home_carousel_navigation","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","4569","TC-4: Registration — required field 'Email' left empty","tests","2026-08-19","passed","2026-08-19","","test_registration_required_field","",""
"Verify updating phone number with a valid 10-digit value persists after refresh.","4804","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-08-19","passed","2026-08-19","","test_update_phone_number","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","831","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-19","passed","2026-08-19","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3942","TC-4: Registration — required field 'Ім'я' left empty","tests","2026-08-19","passed","2026-08-19","","test_registration_required_field","",""
"TC-60: verify ""Доступний онлайн"" auto-toggles on when no location is added.

    Preconditions covered inline (per TC-60):
        - User is authenticated (via `authenticated_driver`).
        - ""Додати гурток"" modal is opened through the header user menu.
        - Step ""Основна інформація"" is completed.

    NOTE: the info message (""Ви не додали жодної локації, гурток автоматично
    є онлайн"") renders as an antd `ant-message` toast at the top of the
    modal, so it's checked via `DescriptionStep.is_toast_displayed()` /
    `.get_toast_text()`, which already exist in the codebase. Since toasts
    can be transient, the check happens immediately after `click_next()`.
    ","4654","test_online_status_auto_assigned_when_no_location","tests","2026-08-19","passed","2026-08-19","","test_add_club_modal","",""
"","3328","TC-36: Validation check for required fields in the 'Основна інформація' step of the 'Додати гурток' modal form","tests","2026-08-19","passed","2026-08-19","","test_add_club_basic_info_validation","",""
"Verify that login with a non-existent email is rejected with an error, keeping the user unauthenticated and the modal open.","3399","TC-32: Login — non-existent email — Вхід modal (unknown user)","tests","2026-08-19","passed","2026-08-19","","test_login_non_existent_email","",""
"Verify title, amount, currency, express pay buttons, card form fields and submit button.","3051","TC-48: Verify payment page UI elements are displayed correctly","tests","2026-08-19","passed","2026-08-19","TestPaymentPageUI","test_payment_page_ui","",""
"Verify that the 'Навчай українською' challenge page displays the correct title, description paragraphs, social media links and donation button.","5197","TC-35: Verify challenge page content — title, description and header icons","tests","2026-08-19","passed","2026-08-19","TestChallengePageContent","test_challenge_page_content","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","952","TC-06: Verify that the News page opens","tests","2026-08-19","passed","2026-08-19","TestNewsPage","test_news_page_opens","",""
"","8808","TC-39 Verify header navigation links redirect to the correct pages.","tests","2026-08-19","passed","2026-08-19","","test_nav_39","",""
"Verify opening a news article from the list and returning back to the News page.","6690","TC-07: Navigation to the News details page","tests","2026-08-19","passed","2026-08-19","TestNewsDetailsNavigation","test_news_details_navigation","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1362","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-19","passed","2026-08-19","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Test verifies that 'Записатися на гурток', 'Написати менеджеру', 'Залишити коментар', and 'Відповісти' are unavailable for unauthenticated users.","8862","TC-15: Verify unauthorized user cannot use restricted club actions","tests","2026-08-19","passed","2026-08-19","","test_club_actions_unauthorized","",""
"Verify that entering an invalid password displays the correct validation error.","6769","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"Verify that entering an invalid email format in the 'Реєстрація' modal displays the validation error 'Некоректний формат email' and keeps the 'Зареєструватися' button enabled.","4725","TC-54: Verify registration with invalid email format","tests","2026-08-19","passed","2026-08-19","","test_sign_up","",""
"Verify opening another news article from the 'Інші новини' section.","7890","test_news_details_other_news_navigation","tests","2026-08-19","passed","2026-08-19","","test_news_details_other_news_navigation","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3901","TC-4: Registration — required field 'Телефон' left empty","tests","2026-08-19","passed","2026-08-19","","test_registration_required_field","",""
"Verify that entering an invalid password displays the correct validation error.","6642","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"TC-5: a confirmed user can log in via the 'Вхід' modal and stays signed in.

    Fills valid credentials for a confirmed account, submits the login form,
    and verifies the user menu reports a signed-in session, including after
    a page reload.

    Uses the current `UserProfileMenu` API: `HeaderComponent.click_user_profile()`
    opens the dropdown and returns a `UserProfileMenu`; its `click_login()`
    opens the ""Вхід"" modal and returns the `SignInModal`; `is_logged_in()`
    lives on `UserProfileMenu`, so the dropdown must be reopened each time
    the auth state is checked.
    ","4007","test_confirmed_user_can_log_in","tests","2026-08-19","broken","2026-08-19","","test_sign_in","",""
"TC-62: verify an unsupported profile photo format is rejected.

        Test steps (from TC-62):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Click ""Завантажити фото"" - the file dialog opens (simulated).
            3. Select the unsupported ``document.pdf`` - an error is shown, the
               file is not added and the save button becomes disabled.
            4. Click Close (X) - the modal closes.
            5. The avatar on the profile page remains unchanged.
        ","30","test_unsupported_profile_photo_is_rejected","tests","2026-08-19","broken","2026-08-19","TestProfilePhotoUpload","test_profile_photo_upload","",""
"Verify that entering an invalid password displays the correct validation error.","7042","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-08-19","failed","2026-08-19","","test_sign_up","",""
"Verify navigation from the homepage to the Clubs page via the 'Всі гуртки' button and individual club category cards ('Спортивні секції', 'Танці, хореографія', 'Студії раннього розвитку').","8649","TC-38: Verify navigation to the Clubs page from the homepage","tests","2026-08-19","passed","2026-08-19","TestHomePageClubsNavigation","test_home_page_clubs_navigation","",""
"Verify alphabetical sorting in the advanced club search.","14172","test_tc_52_advanced_club_search_sorting","tests","2026-08-19","broken","2026-08-19","","test_52_Advanced_club_search","",""
"Verify that an authenticated user can successfully fill out the 'Add Center' modal and reach the final step to submit the center.","19469","TC-58: Center creation functionality","tests","2026-08-19","failed","2026-08-19","","test_add_center","",""
"Verify that the map modal displays clubs according to the selected city and category.","10001","TC-10: Catalog: Club's Location","tests","2026-08-19","passed","2026-08-19","TestCatalogClubLocation","test_catalog_club_location","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1436","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-08-19","passed","2026-08-19","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
