"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that opening a news card leads to the correct, fully rendered details page.","11298","TC-18: Opening a specific news article from the News page","tests","2026-09-03","broken","2026-09-03","","test_open_specific_news_article","",""
"Verify GET /challenge-registration/unapproved/{managerId} returns an empty list.","122","Get unapproved registrations for a manager with none pending","tests","2026-09-03","passed","2026-09-03","","test_challenge_registration_get_response","",""
"Verify homepage hero carousel navigation and its slide redirects.","11481","test_homepage_carousel_navigation","tests","2026-09-03","broken","2026-09-03","","test_home_carousel_navigation","",""
"Verify successful retrieval of archives by class name.","1571","Successful retrieval of archives by class name","tests.api","2026-09-03","passed","2026-09-03","","test_archive","",""
"Complaints filtered by recipient id must return 200 with a JSON list.","143","Complaint-API-03: GET /complaints/recipient/{id} returns 200 with a list","tests","2026-09-03","passed","2026-09-03","","test_complaint_api","",""
"","2747","TC-34 Login — unconfirmed account (link not clicked)","tests","2026-09-03","passed","2026-09-03","","test_sign_in","",""
"","5351","TC-56 Registration — password mismatch — Реєстрація modal (confirm ≠ password).","tests","2026-09-03","passed","2026-09-03","","test_sign_up","",""
"TC-61: verify the Last Name field rejects invalid special characters.

        Test steps (from TC-61):
            1. Click ""Редагувати профіль"" - the modal opens.
            2. Clear ""Прізвище"", type invalid special characters and remove focus.
               A validation error appears, the border turns red, an error icon is
               shown and the save button remains active (no disabled attribute).
            3. Click ""Зберегти зміни"" - the form is not submitted, the modal stays
               open and the validation error is still displayed.
        ","8","test_last_name_rejects_special_characters","tests","2026-09-03","broken","2026-09-03","TestProfileLastNameUpdate","test_profile_last_name_update","",""
"TC-5: a confirmed user can log in via the 'Вхід' modal and stays signed in.

    Fills valid credentials for a confirmed account, submits the login form,
    and verifies the user menu reports a signed-in session, including after
    a page reload.

    Uses the current `UserProfileMenu` API: `HeaderComponent.click_user_profile()`
    opens the dropdown and returns a `UserProfileMenu`; its `click_login()`
    opens the ""Вхід"" modal and returns the `SignInModal`; `is_logged_in()`
    lives on `UserProfileMenu`, so the dropdown must be reopened each time
    the auth state is checked.
    ","4068","test_confirmed_user_can_log_in","tests","2026-09-03","passed","2026-09-03","","test_sign_in","",""
"Verify cloning a challenge.","857","Verify clone_challenge for role: manager","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify updating challenge start date.","990","Verify update_challenge_start_date for role: user","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify that the user can find a club by name.","4638","TC-27: Verify that the user can find a club by name","tests","2026-09-03","failed","2026-09-03","","test_clubs_page","",""
"Verify that entering an invalid email format in the 'Реєстрація' modal displays the validation error 'Некоректний формат email' and keeps the 'Зареєструватися' button enabled.","3318","TC-54: Verify registration with invalid email format","tests","2026-09-03","passed","2026-09-03","","test_sign_up","",""
"Verify updating challenge start date.","1122","Verify update_challenge_start_date for role: admin","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","15236","TC-2 Verify successful user registration with email confirmation","tests","2026-09-03","passed","2026-09-03","","test_sign_up","",""
"Verify that all card payment fields accept and correctly display valid data.","6272","TC-41: Verify successful card payment form filling with valid input data","tests","2026-09-03","passed","2026-09-03","","test_successful_card_payment","",""
"Verify updating challenge preview using PATCH.","1022","Verify update_challenge_preview for role: admin","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify updating challenge preview using PATCH.","959","Verify update_challenge_preview for role: manager","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"","4202","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-03","passed","2026-09-03","","test_sign_up","",""
"A non-existent complaint id must yield a 404 response.","54","Complaint-API-06: GET /complaint/{id} returns 404 for a missing complaint","tests","2026-09-03","passed","2026-09-03","","test_complaint_api","",""
"Verify PATCH /challenge-registration/cancel/{id} marks the registration as inactive.","191","Cancel an active registration","tests","2026-09-03","passed","2026-09-03","","test_challenge_registration_patch_response","",""
"Verify that searching categories returns a paginated structure.","104","Category-API-02: GET /categories/search returns paginated list","tests.api","2026-09-03","passed","2026-09-03","TestCategoriesRead","test_categories","",""
"A schema-valid write payload must still be rejected for a non-admin role.

    ``POST``/``PUT`` are admin-only operations. The payload is built with the
    typed ``NewsProfile`` model and validated against the stored
    ``news_profile`` schema before sending (proving the model satisfies the
    contract), then the user client must get a 4xx because it has no admin
    access token.
    ","339","News-API-12: schema-valid POST/PUT body rejected for a non-admin","tests","2026-09-03","passed","2026-09-03","","test_news_api","",""
"Verify that entering an invalid password displays the correct validation error.","4902","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-09-03","failed","2026-09-03","","test_sign_up","",""
"TC-59: Verify navigation with 'Назад' and data persistence between steps.

    Preconditions:
        - User is registered and logged into Навчай Українською.
        - Add Club modal is opened.
        - ""Основна інформація"" and ""Контакти"" sections are filled.

    Test Steps:
        1. On ""Контакти"", click ""Назад"".
        2. Verify ""Основна інформація"" data is preserved.
        3. Open ""Опис"" section.
        4. On ""Опис"", click ""Назад"".
        5. Verify ""Контакти"" data is preserved.

    Postcondition:
        - Close the Add Club modal.
    ","3844","test_add_club_back_navigation_and_data_persistence","tests","2026-09-03","passed","2026-09-03","","test_add_club_modal","",""
"Verify creating a challenge for all roles.","119","Verify create_challenge for role: unauthorized","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Test successful registration of a single child for a club.","162","Verify register_for_club returns 201 and valid response","tests","2026-09-03","passed","2026-09-03","TestClubRegistrationApi","test_club_registration_api","",""
"PUT /complaint/{id}/answer must require an authenticated caller.","135","Complaint-API-08: PUT /complaint/{id}/answer requires authentication (401)","tests","2026-09-03","passed","2026-09-03","","test_complaint_api","",""
"Verify that a specific category can be fetched by its ID.","71","Category-API-03: GET /category/{id} returns 200 OK for an existing category","tests.api","2026-09-03","passed","2026-09-03","TestCategoriesRead","test_categories","",""
"The public complaints list must return a 200 response with a JSON list.","228","Complaint-API-01: GET /complaints returns 200 with a complaint list","tests","2026-09-03","passed","2026-09-03","","test_complaint_api","",""
"Verify POST /challenge-registration/children creates a new registration for a child.","189","Create a challenge registration for a child","tests","2026-09-03","passed","2026-09-03","","test_challenge_registration_post_response","",""
"Verify creating a challenge for all roles.","1128","Verify create_challenge for role: admin","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify opening a news article from the list and returning back to the News page.","3714","TC-07: Navigation to the News details page","tests","2026-09-03","passed","2026-09-03","","test_news_details_navigation","",""
"Verify challenge and event banner navigation on the homepage.","5109","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-09-03","passed","2026-09-03","","test_home_page","",""
"Verify successful retrieval of user information by ID.","164","Successful retrieval of user information by ID","tests","2026-09-03","passed","2026-09-03","","test_api_users","",""
"Verify Role-Based Access Control: Users and Managers cannot delete categories.","0","Category-API-09: DELETE /category/{id} returns 403 Forbidden for Manager","tests.api","2026-09-03","broken","2026-09-03","TestCategoriesSecurity","test_categories","",""
"Verify that guests cannot update categories.","52","Category-API-05: PUT /category/{id} returns 401 for unauthenticated users","tests.api","2026-09-03","passed","2026-09-03","TestCategoriesSecurity","test_categories","",""
"","2934","TC-31 Login — wrong password — Вхід modal (confirmed account).","tests","2026-09-03","passed","2026-09-03","","test_signin_neg_31","",""
"Verify successful registration with email confirmation (TC-2 and TC-3).","24816","TC-3 Verify successful manager registration with email confirmation","tests","2026-09-03","broken","2026-09-03","","test_sign_up","",""
"Test verifies that the email icon in the 'Наші контакти' section contains the correct project email address and uses a mailto link.","1793","TC-45: Verify email link functionality in contacts section","tests","2026-09-03","passed","2026-09-03","","test_social_buttons_ui","",""
"A non-existent news id must yield a 404 response.","57","News-API-06: GET /news/{id} returns 404 for a missing article","tests","2026-09-03","passed","2026-09-03","","test_news_api","",""
"Verify title, amount, currency, express pay buttons, card form fields and submit button.","4672","TC-48: Verify payment page UI elements are displayed correctly","tests","2026-09-03","passed","2026-09-03","","test_payment_page_ui","",""
"Verify creating a challenge for all roles.","1011","Verify create_challenge for role: user","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"","5029","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-03","passed","2026-09-03","","test_sign_up","",""
"","4162","TC-30: Verify that an authenticated user can send a message to a club manager","tests","2026-09-03","passed","2026-09-03","","test_club_details","",""
"Verify Role-Based Access Control: Users and Managers cannot delete categories.","186","Category-API-09: DELETE /category/{id} returns 403 Forbidden for User","tests.api","2026-09-03","passed","2026-09-03","TestCategoriesSecurity","test_categories","",""
"The public news list must return a 200 response with a JSON list.","214","News-API-01: GET /newslist returns 200 with a news list","tests","2026-09-03","passed","2026-09-03","","test_news_api","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1256","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-03","passed","2026-09-03","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify regular user cannot get all users.","153","Regular user cannot get all users","tests","2026-09-03","passed","2026-09-03","","test_api_users","",""
"Verify getting a challenge by ID.","880","Verify get_challenge_by_id method","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3269","TC-4: Registration — required field 'Пароль' left empty","tests","2026-09-03","passed","2026-09-03","","test_registration_required_field","",""
"Verify updating a challenge using PUT.","107","Verify update_challenge (PUT) for role: unauthorized","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"","6891","TC-26: Verify visitor can add a child and register for a club","tests","2026-09-03","passed","2026-09-03","","test_club_details","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3297","TC-4: Registration — required field 'Підтвердження паролю' left empty","tests","2026-09-03","passed","2026-09-03","","test_registration_required_field","",""
"Verify that login with a non-existent email is rejected with an error, keeping the user unauthenticated and the modal open.","2173","TC-32: Login — non-existent email — Вхід modal (unknown user)","tests","2026-09-03","passed","2026-09-03","","test_login_non_existent_email","",""
"Verify that a specific location can be fetched by its ID.","74","Location-API-02: GET /location/{id} returns 200 OK for an existing location","tests","2026-09-03","passed","2026-09-03","TestLocationRead","test_location_api","",""
"Verify getting all challenges for all roles.","963","Verify get_all_challenges method","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","4565","TC-4: Registration — required field 'Телефон' left empty","tests","2026-09-03","passed","2026-09-03","","test_registration_required_field","",""
"Test verifies that the Instagram icon on the news details page opens the project's official Instagram page in a new browser tab.","2147","TC-44: Verify Instagram social media link functionality","tests","2026-09-03","passed","2026-09-03","","test_social_buttons_ui","",""
"Verify login fails when the user provides a wrong password.","499","Login with wrong password","tests","2026-09-03","passed","2026-09-03","","test_api_login","",""
"Returning the authenticated_driver fixture leaves the session active.

    The fixture signs in via the /api/signin endpoint and injects the issued
    tokens, so the header must report the user as logged in.
    ","288","test_user_is_signed_in_after_api_fixture","tests","2026-09-03","passed","2026-09-03","","test_sign_in","",""
"PUT /complaint/{id} must succeed for an authenticated USER caller.","241","Complaint-API-13: USER PUT /complaint/{id} returns 200","tests","2026-09-03","failed","2026-09-03","","test_complaint_api","",""
"Verify that entering an invalid password displays the correct validation error.","5568","TC-53 Verify registration password policy validation [Missing letters/digits]","tests","2026-09-03","failed","2026-09-03","","test_sign_up","",""
"Verify that 'Інші новини' carousel can be navigated using arrows.","3052","TC-24 Verify carousel navigation using left and right arrows","tests","2026-09-03","passed","2026-09-03","","test_news_details","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","840","TC-06: Verify that the News page opens","tests","2026-09-03","passed","2026-09-03","TestNewsPage","test_news_page_opens","",""
"Verify getting a challenge by ID.","188","Verify get_challenge_by_id method","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"","1391","TC-08: News card displays information in fields.","tests","2026-09-03","passed","2026-09-03","","test_news_display_08","",""
"Verify that entering an invalid password displays the correct validation error.","4810","TC-53 Verify registration password policy validation [Length > 20]","tests","2026-09-03","failed","2026-09-03","","test_sign_up","",""
"Verify GET /challenge-registration/{managerId} returns an empty list.","61","Get all registrations for a manager with none existing","tests","2026-09-03","passed","2026-09-03","","test_challenge_registration_get_response","",""
"The public version endpoint must return a 200 response with backend commit metadata.","161","API-01: /version returns 200 with backend commit metadata","tests","2026-09-03","passed","2026-09-03","TestVersionApi","test_version_api","",""
"","3900","TC-36: Validation check for required fields in the 'Основна інформація' step of the 'Додати гурток' modal form","tests","2026-09-03","passed","2026-09-03","","test_add_club_basic_info_validation","",""
"","275","Verify get_user_applications returns 200 and valid list","tests","2026-09-03","passed","2026-09-03","TestClubRegistrationApi","test_club_registration_api","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","2477","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-03","passed","2026-09-03","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify getting all challenges for all roles.","139","Verify get_all_challenges method","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3830","TC-4: Registration — required field 'Ім'я' left empty","tests","2026-09-03","passed","2026-09-03","","test_registration_required_field","",""
"DELETE /complaint/{id} must succeed for an authenticated USER caller.

    The probe confirmed both USER and MANAGER can delete. The test creates
    a complaint, deletes it, then re-reads via the public list to confirm
    the row is gone.
    ","354","Complaint-API-16: USER DELETE /complaint/{id} returns 200 and removes the row","tests","2026-09-03","passed","2026-09-03","","test_complaint_api","",""
"","156","Verify response schema matches ClubApplicationDto","tests","2026-09-03","passed","2026-09-03","TestClubRegistrationApi","test_club_registration_api","",""
"Test retrieving children registered for an existing club.","156","Verify get_user_children returns 200 and valid child list","tests","2026-09-03","passed","2026-09-03","TestClubRegistrationApi","test_club_registration_api","",""
"The current-news endpoint must return 200 with a JSON list.","65","News-API-02: GET /newslist/current returns 200 with current news","tests","2026-09-03","passed","2026-09-03","","test_news_api","",""
"","4449","TC-57 Registration — duplicate email (already-registered email)","tests","2026-09-03","passed","2026-09-03","","test_sign_up","",""
"POST /complaint must succeed for an authenticated USER caller.

    The probe confirmed that both USER and MANAGER tokens can create a
    complaint. The response body matches the ``SuccessCreatedComplaint``
    schema (``id``/``userId``/``clubId``/``recipientId``/``hasAnswer``) and
    can be deserialized into the typed ``SuccessCreatedComplaint`` model.
    The body's ``userId`` must match the authenticated user's id — the
    backend rejects mismatched ids with 400.
    ","483","Complaint-API-12: USER POST /complaint returns 200 with SuccessCreatedComplaint","tests","2026-09-03","passed","2026-09-03","","test_complaint_api","",""
"Verify GET /challenge-registration/{challengeId}/{userId} returns true when registered.","100","Check registration status for a user registered on a challenge","tests","2026-09-03","passed","2026-09-03","","test_challenge_registration_get_response","",""
"Test successful registration of a user (adult) for a club.","166","Verify register_user_for_club returns 201 and valid response","tests","2026-09-03","passed","2026-09-03","TestClubRegistrationApi","test_club_registration_api","",""
"Complaints filtered by sender id must return 200 with a JSON list.","153","Complaint-API-04: GET /complaints/sender/{id} returns 200 with a list","tests","2026-09-03","passed","2026-09-03","","test_complaint_api","",""
"Verify getting a challenge by ID.","953","Verify get_challenge_by_id method","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify Role-Based Access Control: Guests cannot create categories.","82","Category-API-04: POST /category returns 401 for unauthenticated users","tests.api","2026-09-03","passed","2026-09-03","TestCategoriesSecurity","test_categories","",""
"Verify updating challenge start date.","110","Verify update_challenge_start_date for role: unauthorized","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"","4439","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-03","passed","2026-09-03","","test_sign_up","",""
"Verify webinar video blocks, playback and YouTube links.","3744","TC-63 Verify video blocks playback and YouTube links on the challenge page","tests","2026-09-03","failed","2026-09-03","","test_challenge_page_video_blocks","",""
"Test verifies that the YouTube icon on the news details page opens the project's official YouTube page in a new browser tab.","5053","TC-43: Verify YouTube social media link functionality","tests","2026-09-03","passed","2026-09-03","","test_social_buttons_ui","",""
"Verify that the 'Зареєструватись' button is visible and enabled, opens the registration page, supports browser back navigation, and the registration page is accessible directly.","1835","TC-13: 'Зареєструватись' CTA opens registration page","tests","2026-09-03","passed","2026-09-03","TestMarathonRegistrationCTA","test_marathon_registration_cta","",""
"Verify that entering an invalid password displays the correct validation error.","3231","TC-53 Verify registration password policy validation [Length < 8]","tests","2026-09-03","passed","2026-09-03","","test_sign_up","",""
"","4175","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-03","passed","2026-09-03","","test_sign_up","",""
"The version endpoint must serve its payload as JSON.","108","API-03: /version uses JSON content type","tests","2026-09-03","passed","2026-09-03","TestVersionApi","test_version_api","",""
"POST/PUT require an admin access token, so a plain user must get a 4xx.

    The user fixture has no admin token. With a partial body the backend rejects
    the request via body validation (4xx) before it could be accepted, so the
    test only asserts the write does not succeed from a non-admin account.
    ","317","News-API-10: non-admin cannot POST /news or PUT /news/{id}","tests","2026-09-03","passed","2026-09-03","","test_news_api","",""
"PUT /complaint/isActive/{id} must require an authenticated caller.","131","Complaint-API-09: PUT /complaint/isActive/{id} requires authentication (401)","tests","2026-09-03","passed","2026-09-03","","test_complaint_api","",""
"Verify that an authenticated user can submit a complaint about a club.

    Args:
        authenticated_driver: Browser already signed in via the API fixture.
    ","15712","test_tc_20_authenticated_user_can_submit_complaint","tests","2026-09-03","broken","2026-09-03","","test_tc_20_complaint_submission","",""
"Verify getting all challenges for all roles.","474","Verify get_all_challenges method","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"An existing news article must be fetchable by id without auth.","190","News-API-05: GET /news/{id} returns 200 for an existing article","tests","2026-09-03","passed","2026-09-03","","test_news_api","",""
"Verify that entering an invalid password displays the correct validation error.","6108","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-09-03","failed","2026-09-03","","test_sign_up","",""
"The similar-news endpoint must respond with 200 and valid JSON.","61","News-API-04: GET /newslist/search/similar returns 200","tests","2026-09-03","passed","2026-09-03","","test_news_api","",""
"","4583","TC-39 Verify header navigation links redirect to the correct pages.","tests","2026-09-03","passed","2026-09-03","","test_nav_39","",""
"Verify that an authenticated user can successfully fill out the 'Add Center' modal and reach the final step to submit the center.","16927","TC-58: Center creation functionality","tests","2026-09-03","failed","2026-09-03","","test_add_center","",""
"Verify getting all challenges for all roles.","1873","Verify get_all_challenges method","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify that the user can find a club by name.","4857","TC-27: Verify that the user can find a club by name","tests","2026-09-03","failed","2026-09-03","","test_clubs_page","",""
"Verify updating challenge start date.","1013","Verify update_challenge_start_date for role: manager","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify updating a challenge using PUT.","971","Verify update_challenge (PUT) for role: user","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"The manager driver boots a session with the manager API credentials.

    Args:
        authenticated_manager_driver: Browser signed in as the manager credentials.
        manager_session_driver: The API session issued for the manager credentials.
    ","0","test_authenticated_manager_driver_returns_manager_session","tests","2026-09-03","broken","2026-09-03","","test_driver_roles","",""
"Verify that guests cannot delete categories.","54","Category-API-06: DELETE /category/{id} returns 401 for unauthenticated users","tests.api","2026-09-03","passed","2026-09-03","TestCategoriesSecurity","test_categories","",""
"Ensure both user and manager credentials are present in the environment.","0","test_user_and_manager_credentials_are_configured","tests","2026-09-03","passed","2026-09-03","","test_driver_roles","",""
"Verify getting a challenge by ID.","927","Verify get_challenge_by_id method","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"The version endpoint is public and must not require authentication.","106","API-02: /version responds to a plain GET without auth","tests","2026-09-03","passed","2026-09-03","TestVersionApi","test_version_api","",""
"Test strict Pydantic validation for user registration response.","1042","Verify response schema matches ClubUserRegistrationResponseDto","tests","2026-09-03","passed","2026-09-03","TestClubRegistrationApi","test_club_registration_api","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1571","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-03","passed","2026-09-03","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify Role-Based Access Control: Guests cannot create locations.","130","Location-API-03: POST /location returns 401 for unauthenticated users","tests","2026-09-03","passed","2026-09-03","TestLocationSeс","test_location_api","",""
"Verify that the map modal displays clubs according to the selected city and category.","18937","TC-10: Catalog: Club's Location","tests","2026-09-03","passed","2026-09-03","TestCatalogClubLocation","test_catalog_club_location","",""
"Verify getting a challenge by ID.","953","Verify get_challenge_by_id method","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify PATCH /challenge-registration/approve/{id} marks the registration as approved.","327","Approve a pending registration","tests","2026-09-03","passed","2026-09-03","","test_challenge_registration_patch_response","",""
"Verify successful login with valid user credentials.","372","Successful user login","tests","2026-09-03","passed","2026-09-03","","test_api_login","",""
"Verify cloning a challenge.","126","Verify clone_challenge for role: unauthorized","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Verify getting a challenge by ID.","963","Verify get_challenge_by_id method","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Test verifies that the donation button is displayed, has the correct text and cursor, contains the expected WayForPay URL, and redirects to the payment page.","4849","TC-47: Verify 'Допомогти проєкту' button display, styling, and payment redirection","tests","2026-09-03","passed","2026-09-03","","test_social_buttons_ui","",""
"Verify that invalid search queries return no matching clubs.","6338","test_tc_51_club_search_negative","tests","2026-09-03","passed","2026-09-03","","test_51_club_search_negative","",""
"Verify updating challenge preview using PATCH.","825","Verify update_challenge_preview for role: user","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"","2551","TC-33: Login — empty fields(required-field enforcement)","tests","2026-09-03","passed","2026-09-03","","test_sign_in","",""
"Verify that the buttons functionalities are unavailable for unauthenticated users","8111","TC-15: Verify unauthorized user cannot use restricted club actions","tests","2026-09-03","passed","2026-09-03","","test_club_actions_unauthorized","",""
"The public location list must return a 200 response with a JSON list.","2613","Location-API-01: GET /locations returns 200 OK and valid JSON list","tests","2026-09-03","passed","2026-09-03","TestLocationRead","test_location_api","",""
"Test that registration with non-existent childId returns 404.","144","Verify non-existent child returns 404","tests","2026-09-03","passed","2026-09-03","TestClubRegistrationApi","test_club_registration_api","",""
"Verify that the user can find a club by name.","5169","TC-27: Verify that the user can find a club by name","tests","2026-09-03","failed","2026-09-03","","test_clubs_page","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3321","TC-4: Registration — required field 'Email' left empty","tests","2026-09-03","passed","2026-09-03","","test_registration_required_field","",""
"Test strict Pydantic validation for registration response.","154","Verify response schema matches ClubRegistrationResponseDto","tests","2026-09-03","passed","2026-09-03","TestClubRegistrationApi","test_club_registration_api","",""
"The user driver boots the SPA with the regular-user API session.

    Args:
        authenticated_driver: Browser signed in with the user credentials.
        session_driver: The API session issued for the user credentials.
    ","515","test_authenticated_driver_returns_user_session","tests","2026-09-03","passed","2026-09-03","","test_driver_roles","",""
"ComplaintProfile.model_dump must keep every required field verbatim.

    The expected payload is a hand-written literal derived from the JSON
    Schema, not from re-reading the model, so the assertion can disagree
    with the model if a field is silently dropped or renamed.
    ","59","Complaint-API-17: ComplaintProfile preserves required fields and drops None","tests","2026-09-03","passed","2026-09-03","","test_complaint_api","",""
"Verify that an unauthorized user cannot apply to the selected challenge and the disabled registration button displays the appropriate tooltip.","1557","TC-16: Unauthorized user cannot apply to the challenge using 'Записатися на челендж' button","tests","2026-09-03","passed","2026-09-03","TestUnauthorizedChallengeApplication","test_unauthorized_challenge_application","",""
"Verify that guests cannot update locations.","92","Location-API-04: PUT /location/{id} returns 401 for unauthenticated users","tests","2026-09-03","passed","2026-09-03","TestLocationSeс","test_location_api","",""
"Verify getting a challenge by ID.","1036","Verify get_challenge_by_id method","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"The base URL must be configured correctly for news requests.","0","News-API-11: news read endpoints are reachable on the configured base URL","tests","2026-09-03","passed","2026-09-03","","test_news_api","",""
"Verify deleting/archiving a challenge.","515","Verify delete_challenge for role: manager","tests","2026-09-03","passed","2026-09-03","TestChallengeApi","test_api_challenge_client","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","1492","TC-28: Verify 'Наші контакти' section display","tests","2026-09-03","passed","2026-09-03","","test_social_buttons_ui","",""
