"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that invalid search queries return no matching clubs.","4322","test_tc_51_club_search_negative","tests","2026-09-06","passed","2026-09-06","","test_51_club_search_negative","",""
"POST /complaint must succeed for an authenticated USER caller.

    The probe confirmed that both USER and MANAGER tokens can create a
    complaint. The response body matches the ``SuccessCreatedComplaint``
    schema (``id``/``userId``/``clubId``/``recipientId``/``hasAnswer``) and
    can be deserialized into the typed ``SuccessCreatedComplaint`` model.
    The body's ``userId`` must match the authenticated user's id — the
    backend rejects mismatched ids with 400.
    ","355","Complaint-API-12: USER POST /complaint returns 200 with SuccessCreatedComplaint","tests","2026-09-06","passed","2026-09-06","","test_complaint_api","",""
"Verify that a specific location can be fetched by its ID.","51","Location-API-02: GET /location/{id} returns 200 OK for an existing location","tests","2026-09-06","passed","2026-09-06","TestLocationRead","test_location_api","",""
"Test verifies that the Instagram icon on the news details page opens the project's official Instagram page in a new browser tab.","2085","TC-44: Verify Instagram social media link functionality","tests","2026-09-06","passed","2026-09-06","","test_social_buttons_ui","",""
"The manager driver boots a session with the manager API credentials.

    Args:
        authenticated_manager_driver: Browser signed in as the manager credentials.
        manager_session_driver: The API session issued for the manager credentials.
    ","0","test_authenticated_manager_driver_returns_manager_session","tests","2026-09-06","broken","2026-09-06","","test_driver_roles","",""
"Verify that entering an invalid password displays the correct validation error.","4516","TC-53 Verify registration password policy validation [Missing uppercase]","tests","2026-09-06","failed","2026-09-06","","test_sign_up","",""
"A regular user (no admin token) must get 403 when deleting news.","209","News-API-08: DELETE /news/{id} forbidden for a regular user","tests","2026-09-06","passed","2026-09-06","","test_news_api","",""
"","183","Verify response schema matches ClubApplicationDto","tests","2026-09-06","passed","2026-09-06","TestClubRegistrationApi","test_club_registration_api","",""
"Verify PATCH /challenge-registration/approve/{id} marks the registration as approved.","211","Approve a pending registration","tests","2026-09-06","passed","2026-09-06","","test_challenge_registration_patch_response","",""
"Verify that clicking the 'Новини' menu item in the header navigates the user to the News page with valid URL, title, and article list.","1000","TC-06: Verify that the News page opens","tests","2026-09-06","passed","2026-09-06","TestNewsPage","test_news_page_opens","",""
"Verify successful retrieval of archives by class name.","1008","Successful retrieval of archives by class name","tests.api","2026-09-06","passed","2026-09-06","","test_archive","",""
"Test strict Pydantic validation for registration response.","126","Verify response schema matches ClubRegistrationResponseDto","tests","2026-09-06","passed","2026-09-06","TestClubRegistrationApi","test_club_registration_api","",""
"PUT /complaint/{id}/answer must succeed for an authenticated USER caller.","240","Complaint-API-14: USER PUT /complaint/{id}/answer returns 200","tests","2026-09-06","passed","2026-09-06","","test_complaint_api","",""
"Verify updating challenge preview using PATCH.","104","Verify update_challenge_preview for role: unauthorized","tests","2026-09-06","passed","2026-09-06","TestChallengeApi","test_api_challenge_client","",""
"Verify that searching categories returns a paginated structure.","67","Category-API-02: GET /categories/search returns paginated list","tests.api","2026-09-06","passed","2026-09-06","TestCategoriesRead","test_categories","",""
"","3699","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-06","passed","2026-09-06","","test_sign_up","",""
"","4345","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-06","passed","2026-09-06","","test_sign_up","",""
"Verify updating challenge start date.","103","Verify update_challenge_start_date for role: unauthorized","tests","2026-09-06","passed","2026-09-06","TestChallengeApi","test_api_challenge_client","",""
"Verify that all card payment fields accept and correctly display valid data.","5546","TC-41: Verify successful card payment form filling with valid input data","tests","2026-09-06","passed","2026-09-06","","test_successful_card_payment","",""
"Verify successful retrieval of all archives.","1288","Successful retrieval of all archives","tests.api","2026-09-06","passed","2026-09-06","","test_archive","",""
"Verify that an authenticated user can successfully fill out the 'Add Center' modal and reach the final step to submit the center.","17009","TC-58: Center creation functionality","tests","2026-09-06","failed","2026-09-06","","test_add_center","",""
"Verify that GET /center/{id} returns 404 for a missing center.","53","test_get_center_by_id_returns_404_for_missing_center","tests","2026-09-06","passed","2026-09-06","","test_center_api","",""
"Verify getting a challenge by ID.","714","Verify get_challenge_by_id method","tests","2026-09-06","passed","2026-09-06","TestChallengeApi","test_api_challenge_client","",""
"PUT /complaint/{id}/answer must require an authenticated caller.","103","Complaint-API-08: PUT /complaint/{id}/answer requires authentication (401)","tests","2026-09-06","passed","2026-09-06","","test_complaint_api","",""
"Test verifies that the YouTube icon on the news details page opens the project's official YouTube page in a new browser tab.","3655","TC-43: Verify YouTube social media link functionality","tests","2026-09-06","passed","2026-09-06","","test_social_buttons_ui","",""
"A schema-valid write payload must still be rejected for a non-admin role.

    ``POST``/``PUT`` are admin-only operations. The payload is built with the
    typed ``NewsProfile`` model and validated against the stored
    ``news_profile`` schema before sending (proving the model satisfies the
    contract), then the user client must get a 4xx because it has no admin
    access token.
    ","346","News-API-12: schema-valid POST/PUT body rejected for a non-admin","tests","2026-09-06","passed","2026-09-06","","test_news_api","",""
"Verify Role-Based Access Control: Guests cannot create categories.","103","ADDRESS-CONTROL-API-01: GET /getAllBadAddress returns 401 for unauthenticated users","tests","2026-09-06","passed","2026-09-06","TestAddressControllerSec","test_address_controller_api","",""
"Verify getting all challenges for all roles.","117","Verify get_all_challenges method","tests","2026-09-06","passed","2026-09-06","TestChallengeApi","test_api_challenge_client","",""
"Verify that any user can fetch the list of categories successfully.","104","Category-API-01: GET /categories returns 200 OK and valid JSON list","tests.api","2026-09-06","passed","2026-09-06","TestCategoriesRead","test_categories","",""
"Verify that PATCH /centers/rating requires authentication.","99","test_update_center_rating_requires_authentication","tests","2026-09-06","passed","2026-09-06","","test_center_api","",""
"Test retrieving children registered for an existing club.","138","Verify get_user_children returns 200 and valid child list","tests","2026-09-06","passed","2026-09-06","TestClubRegistrationApi","test_club_registration_api","",""
"Verify regular user cannot get all users.","107","Regular user cannot get all users","tests","2026-09-06","passed","2026-09-06","","test_api_users","",""
"","2925","TC-31 Login — wrong password — Вхід modal (confirmed account).","tests","2026-09-06","passed","2026-09-06","","test_signin_neg_31","",""
"Test successful registration of a user (adult) for a club.","128","Verify register_user_for_club returns 201 and valid response","tests","2026-09-06","passed","2026-09-06","TestClubRegistrationApi","test_club_registration_api","",""
"Verify that entering an invalid password displays the correct validation error.","4522","TC-53 Verify registration password policy validation [Missing letters/special]","tests","2026-09-06","failed","2026-09-06","","test_sign_up","",""
"A manager (also not admin) must get 403 when deleting news.","230","News-API-09: DELETE /news/{id} forbidden for a manager","tests","2026-09-06","passed","2026-09-06","","test_news_api","",""
"Verify that the 'Навчай українською' challenge page displays the correct title, description paragraphs, social media links and donation button.","1883","TC-35: Verify challenge page content — title, description and header icons","tests","2026-09-06","passed","2026-09-06","TestChallengePageContent","test_challenge_page_content","",""
"TC-5: a confirmed user can log in via the 'Вхід' modal and stays signed in.

    Fills valid credentials for a confirmed account, submits the login form,
    and verifies the user menu reports a signed-in session, including after
    a page reload.

    Uses the current `UserProfileMenu` API: `HeaderComponent.click_user_profile()`
    opens the dropdown and returns a `UserProfileMenu`; its `click_login()`
    opens the ""Вхід"" modal and returns the `SignInModal`; `is_logged_in()`
    lives on `UserProfileMenu`, so the dropdown must be reopened each time
    the auth state is checked.
    ","4810","test_confirmed_user_can_log_in","tests","2026-09-06","passed","2026-09-06","","test_sign_in","",""
"Test verifies that the 'Наші контакти' block is displayed on the news page, has the correct title, and contains all required social media icons: Facebook, YouTube, Instagram, and Mail.","1337","TC-28: Verify 'Наші контакти' section display","tests","2026-09-06","passed","2026-09-06","","test_social_buttons_ui","",""
"","3623","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-06","passed","2026-09-06","","test_sign_up","",""
"Verify that the user can find a club by name.","3492","TC-27: Verify that the user can find a club by name","tests","2026-09-06","failed","2026-09-06","","test_clubs_page","",""
"An anonymous caller must not be able to delete news (401).","101","News-API-07: DELETE /news/{id} is admin-only (401 when unauthenticated)","tests","2026-09-06","passed","2026-09-06","","test_news_api","",""
"Verify updating challenge preview using PATCH.","475","Verify update_challenge_preview for role: user","tests","2026-09-06","passed","2026-09-06","TestChallengeApi","test_api_challenge_client","",""
"Verify that the user can find a club by name.","3808","TC-27: Verify that the user can find a club by name","tests","2026-09-06","failed","2026-09-06","","test_clubs_page","",""
"Verify Role-Based Access Control: Users and Managers cannot update categories.","106","Category-API-08: PUT /category/{id} returns 403 Forbidden for User","tests.api","2026-09-06","passed","2026-09-06","TestCategoriesSecurity","test_categories","",""
"Verify that the buttons functionalities are unavailable for unauthenticated users","5980","TC-15: Verify unauthorized user cannot use restricted club actions","tests","2026-09-06","passed","2026-09-06","","test_club_actions_unauthorized","",""
"Verify that entering an invalid email format in the 'Реєстрація' modal displays the validation error 'Некоректний формат email' and keeps the 'Зареєструватися' button enabled.","3615","TC-54: Verify registration with invalid email format","tests","2026-09-06","passed","2026-09-06","","test_sign_up","",""
"Verify POST /challenge-registration creates a new registration for the user.","204","Create a challenge registration for a user","tests","2026-09-06","passed","2026-09-06","","test_challenge_registration_post_response","",""
"Verify that advanced center search returns a paginated result.","51","test_search_centers_advanced_returns_success","tests","2026-09-06","passed","2026-09-06","","test_center_api","",""
"Verify getting a challenge by ID.","628","Verify get_challenge_by_id method","tests","2026-09-06","passed","2026-09-06","TestChallengeApi","test_api_challenge_client","",""
"The news search endpoint must return 200 for a plain keyword.","143","News-API-03: GET /newslist/search?keyword= returns 200 with a search result","tests","2026-09-06","passed","2026-09-06","","test_news_api","",""
"Verify homepage hero carousel navigation and its slide redirects.","1098","test_homepage_carousel_navigation","tests","2026-09-06","skipped","2026-09-06","","test_home_carousel_navigation","",""
"Test strict Pydantic validation for all children in response.","133","Verify every child matches ChildDto schema","tests","2026-09-06","passed","2026-09-06","TestClubRegistrationApi","test_club_registration_api","",""
"The public complaints list must return a 200 response with a JSON list.","137","Complaint-API-01: GET /complaints returns 200 with a complaint list","tests","2026-09-06","passed","2026-09-06","","test_complaint_api","",""
"Verify Role-Based Access Control: Users and Managers cannot update categories.","108","Category-API-08: PUT /category/{id} returns 403 Forbidden for Manager","tests.api","2026-09-06","passed","2026-09-06","TestCategoriesSecurity","test_categories","",""
"An existing news article must be fetchable by id without auth.","166","News-API-05: GET /news/{id} returns 200 for an existing article","tests","2026-09-06","passed","2026-09-06","","test_news_api","",""
"Verify that guests cannot update locations.","115","ADDRESS-CONTROL-API-02: POST /replaceIncorrectCity returns 401 for unauthenticated users","tests","2026-09-06","passed","2026-09-06","TestAddressControllerSec","test_address_controller_api","",""
"Verify updating phone number with a valid 10-digit value persists after refresh.","3469","TC-17: Update phone number using valid 10-digit numeric value","tests","2026-09-06","passed","2026-09-06","","test_update_phone_number","",""
"Verify challenge and event banner navigation on the homepage.","4035","TC-50 Verify challenge and event banner navigation on the homepage","tests","2026-09-06","passed","2026-09-06","","test_home_page","",""
"Verify that the 'Зареєструватись' button is visible and enabled, opens the registration page, supports browser back navigation, and the registration page is accessible directly.","2193","TC-13: 'Зареєструватись' CTA opens registration page","tests","2026-09-06","passed","2026-09-06","TestMarathonRegistrationCTA","test_marathon_registration_cta","",""
"Verify navigation to the registration form for the 'Розмовляй' challenge.","11164","TC-65 User can register for the “Клуб української мови ""Розмовляй"" challenge","tests","2026-09-06","broken","2026-09-06","","test_tc_65_challenge_registration_navigation","",""
"","3962","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-06","passed","2026-09-06","","test_sign_up","",""
"Verify that leaving a required registration field empty shows a validation error below that field and keeps the 'Зареєструватися' button disabled.","3808","TC-4: Registration — required field 'Телефон' left empty","tests","2026-09-06","passed","2026-09-06","","test_registration_required_field","",""
"","4121","TC-55 Registration — phone format — Реєстрація modal (invalid phone format).","tests","2026-09-06","passed","2026-09-06","","test_sign_up","",""
"Verify that the user can find a club by name.","3602","TC-27: Verify that the user can find a club by name","tests","2026-09-06","failed","2026-09-06","","test_clubs_page","",""
"Verify that POST /center requires authentication.","49","test_create_center_requires_authentication","tests","2026-09-06","passed","2026-09-06","","test_center_api","",""
"PUT /complaint/{id} must succeed for an authenticated USER caller.","208","Complaint-API-13: USER PUT /complaint/{id} returns 200","tests","2026-09-06","failed","2026-09-06","","test_complaint_api","",""
"Verify that entering an invalid password displays the correct validation error.","3554","TC-53 Verify registration password policy validation [Missing lowercase]","tests","2026-09-06","failed","2026-09-06","","test_sign_up","",""
"Verify Role-Based Access Control: Guests cannot create locations.","109","Location-API-03: POST /location returns 401 for unauthenticated users","tests","2026-09-06","passed","2026-09-06","TestLocationSeс","test_location_api","",""
"Verify that GET /centers/{id} returns an empty result for a missing user.","51","test_get_centers_by_user_id_returns_empty_for_missing_user","tests","2026-09-06","passed","2026-09-06","","test_center_api","",""
"","3152","TC-36: Validation check for required fields in the 'Основна інформація' step of the 'Додати гурток' modal form","tests","2026-09-06","passed","2026-09-06","","test_add_club_basic_info_validation","",""
"PUT /complaint/isActive/{id} must succeed for an authenticated USER caller.","178","Complaint-API-15: USER PUT /complaint/isActive/{id} returns 200","tests","2026-09-06","passed","2026-09-06","","test_complaint_api","",""
"Verify getting all challenges for all roles.","790","Verify get_all_challenges method","tests","2026-09-06","passed","2026-09-06","TestChallengeApi","test_api_challenge_client","",""
"","5101","TC-26: Verify visitor can add a child and register for a club","tests","2026-09-06","passed","2026-09-06","","test_club_details","",""
"An existing complaint must be fetchable by id without auth.","126","Complaint-API-05: GET /complaint/{id} returns 200 for an existing complaint","tests","2026-09-06","passed","2026-09-06","","test_complaint_api","",""
